event-id,visible,timestamp,location-long,location-lat,locality,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
36178095150,TRUE,56:46.0,116.3466,-9.0192,Nusa Penida,gps,Mobula,140900,140900,Reef manta ray (Mobula alfredi) home range in Indonesia
36178095151,TRUE,38:48.0,116.4868,-8.9412,Nusa Penida,gps,Mobula,140900,140900,Reef manta ray (Mobula alfredi) home range in Indonesia
36178095152,TRUE,43:33.0,116.4783,-8.9291,Nusa Penida,gps,Mobula,140900,140900,Reef manta ray (Mobula alfredi) home range in Indonesia
36178095153,TRUE,47:03.0,116.3966,-8.9598,Nusa Penida,gps,Mobula,140900,140900,Reef manta ray (Mobula alfredi) home range in Indonesia
36178095154,TRUE,00:17.0,116.327,-8.9496,Nusa Penida,gps,Mobula,140900,140900,Reef manta ray (Mobula alfredi) home range in Indonesia
36178095155,TRUE,22:48.0,115.5604,-8.8061,Nusa Penida,gps,Mobula,140900,140900,Reef manta ray (Mobula alfredi) home range in Indonesia
36178095156,TRUE,13:06.0,115.4755,-8.857,Nusa Penida,gps,Mobula,140900,140900,Reef manta ray (Mobula alfredi) home range in Indonesia
36178095157,TRUE,26:30.0,115.4734,-8.8287,Nusa Penida,gps,Mobula,140900,140900,Reef manta ray (Mobula alfredi) home range in Indonesia
36178095158,TRUE,44:44.0,115.2229,-8.8336,Nusa Penida,gps,Mobula,140900,140900,Reef manta ray (Mobula alfredi) home range in Indonesia
36178095159,TRUE,26:43.0,115.543,-8.8001,Nusa Penida,gps,Mobula,140900,140900,Reef manta ray (Mobula alfredi) home range in Indonesia
36178095160,TRUE,15:34.0,115.5573,-8.8067,Nusa Penida,gps,Mobula,140900,140900,Reef manta ray (Mobula alfredi) home range in Indonesia
36178095161,TRUE,40:51.0,115.2634,-8.7904,Nusa Penida,gps,Mobula,140900,140900,Reef manta ray (Mobula alfredi) home range in Indonesia
36178095162,TRUE,34:23.0,115.2894,-8.7803,Nusa Penida,gps,Mobula,140900,140900,Reef manta ray (Mobula alfredi) home range in Indonesia
36178095163,TRUE,48:30.0,115.3346,-8.811,Nusa Penida,gps,Mobula,140900,140900,Reef manta ray (Mobula alfredi) home range in Indonesia
36178095164,TRUE,28:11.0,115.282,-8.8686,Nusa Penida,gps,Mobula,140900,140900,Reef manta ray (Mobula alfredi) home range in Indonesia
36178095165,TRUE,37:40.0,115.3211,-8.7886,Nusa Penida,gps,Mobula,140900,140900,Reef manta ray (Mobula alfredi) home range in Indonesia
36178095166,TRUE,14:37.0,115.2279,-8.8347,Nusa Penida,gps,Mobula,140900,140900,Reef manta ray (Mobula alfredi) home range in Indonesia
36178095167,TRUE,39:33.0,115.5449,-8.8053,Nusa Penida,gps,Mobula,140900,140900,Reef manta ray (Mobula alfredi) home range in Indonesia
36178095168,TRUE,55:25.0,115.5381,-8.8055,Nusa Penida,gps,Mobula,140900,140900,Reef manta ray (Mobula alfredi) home range in Indonesia
36178095169,TRUE,01:01.0,115.5221,-8.7908,Nusa Penida,gps,Mobula,140900,140900,Reef manta ray (Mobula alfredi) home range in Indonesia
36178095170,TRUE,22:58.0,115.4511,-8.7463,Nusa Penida,gps,Mobula,140900,140900,Reef manta ray (Mobula alfredi) home range in Indonesia
36178095171,TRUE,37:13.0,115.5405,-8.8013,Nusa Penida,gps,Mobula,140900,140900,Reef manta ray (Mobula alfredi) home range in Indonesia
36178095172,TRUE,07:28.0,115.5297,-8.8066,Nusa Penida,gps,Mobula,140900,140900,Reef manta ray (Mobula alfredi) home range in Indonesia
36178095173,TRUE,20:09.0,115.9111,-8.8442,Nusa Penida,gps,Mobula,140900,140900,Reef manta ray (Mobula alfredi) home range in Indonesia
36178095174,TRUE,12:29.0,115.9122,-8.8438,Nusa Penida,gps,Mobula,140900,140900,Reef manta ray (Mobula alfredi) home range in Indonesia
36178095175,TRUE,20:06.0,115.9126,-8.844,Nusa Penida,gps,Mobula,140900,140900,Reef manta ray (Mobula alfredi) home range in Indonesia
36178095176,TRUE,20:12.0,116.2852,-8.913,Nusa Penida,gps,Mobula,140900,140900,Reef manta ray (Mobula alfredi) home range in Indonesia
36178095177,TRUE,37:40.0,116.3372,-8.9303,Nusa Penida,gps,Mobula,140900,140900,Reef manta ray (Mobula alfredi) home range in Indonesia
36178095178,TRUE,27:32.0,116.3427,-8.9542,Nusa Penida,gps,Mobula,140900,140900,Reef manta ray (Mobula alfredi) home range in Indonesia
36178095179,TRUE,30:00.0,116.343,-8.954,Nusa Penida,gps,Mobula,140900,140900,Reef manta ray (Mobula alfredi) home range in Indonesia
36178095180,TRUE,55:00.0,115.5261,-8.7959,Nusa Penida,gps,Mobula,142779,142779,Reef manta ray (Mobula alfredi) home range in Indonesia
36178095181,TRUE,53:05.0,115.4831,-8.7654,Nusa Penida,gps,Mobula,142779,142779,Reef manta ray (Mobula alfredi) home range in Indonesia
36178095182,TRUE,42:51.0,115.5174,-8.7883,Nusa Penida,gps,Mobula,142779,142779,Reef manta ray (Mobula alfredi) home range in Indonesia
36178095183,TRUE,16:07.0,115.5461,-8.8063,Nusa Penida,gps,Mobula,142779,142779,Reef manta ray (Mobula alfredi) home range in Indonesia
36178095184,TRUE,06:10.0,115.5507,-8.8064,Nusa Penida,gps,Mobula,142779,142779,Reef manta ray (Mobula alfredi) home range in Indonesia
36178095185,TRUE,32:08.0,115.5601,-8.8068,Nusa Penida,gps,Mobula,142779,142779,Reef manta ray (Mobula alfredi) home range in Indonesia
36178095186,TRUE,45:52.0,115.5697,-8.8153,Nusa Penida,gps,Mobula,142779,142779,Reef manta ray (Mobula alfredi) home range in Indonesia
36178095187,TRUE,32:02.0,115.5454,-8.8083,Nusa Penida,gps,Mobula,142779,142779,Reef manta ray (Mobula alfredi) home range in Indonesia
36178095188,TRUE,25:37.0,115.5725,-8.8145,Nusa Penida,gps,Mobula,142779,142779,Reef manta ray (Mobula alfredi) home range in Indonesia
36178095189,TRUE,21:06.0,115.5636,-8.8098,Nusa Penida,gps,Mobula,142779,142779,Reef manta ray (Mobula alfredi) home range in Indonesia
36178095190,TRUE,14:38.0,115.577,-8.8145,Nusa Penida,gps,Mobula,142779,142779,Reef manta ray (Mobula alfredi) home range in Indonesia
36178095191,TRUE,46:49.0,115.5342,-8.7998,Nusa Penida,gps,Mobula,142779,142779,Reef manta ray (Mobula alfredi) home range in Indonesia
36178095192,TRUE,11:42.0,115.5319,-8.8013,Nusa Penida,gps,Mobula,142779,142779,Reef manta ray (Mobula alfredi) home range in Indonesia
36178095193,TRUE,29:36.0,115.5235,-8.8013,Nusa Penida,gps,Mobula,142779,142779,Reef manta ray (Mobula alfredi) home range in Indonesia
36178095194,TRUE,52:47.0,115.5204,-8.7962,Nusa Penida,gps,Mobula,142779,142779,Reef manta ray (Mobula alfredi) home range in Indonesia
36178095195,TRUE,03:05.0,115.5335,-8.7994,Nusa Penida,gps,Mobula,142779,142779,Reef manta ray (Mobula alfredi) home range in Indonesia
36178095196,TRUE,57:35.0,115.5287,-8.8033,Nusa Penida,gps,Mobula,142779,142779,Reef manta ray (Mobula alfredi) home range in Indonesia
36178095197,TRUE,22:18.0,115.5271,-8.8119,Nusa Penida,gps,Mobula,142779,142779,Reef manta ray (Mobula alfredi) home range in Indonesia
36178095198,TRUE,25:34.0,115.5229,-8.7927,Nusa Penida,gps,Mobula,142779,142779,Reef manta ray (Mobula alfredi) home range in Indonesia
36178095199,TRUE,58:00.0,115.5507,-8.804,Nusa Penida,gps,Mobula,142779,142779,Reef manta ray (Mobula alfredi) home range in Indonesia
36178095200,TRUE,08:25.0,115.5519,-8.8053,Nusa Penida,gps,Mobula,142779,142779,Reef manta ray (Mobula alfredi) home range in Indonesia
36178095201,TRUE,27:11.0,115.5598,-8.8094,Nusa Penida,gps,Mobula,142779,142779,Reef manta ray (Mobula alfredi) home range in Indonesia
36178095202,TRUE,31:51.0,115.5658,-8.8104,Nusa Penida,gps,Mobula,142779,142779,Reef manta ray (Mobula alfredi) home range in Indonesia
36178095203,TRUE,13:17.0,115.4999,-8.8046,Nusa Penida,gps,Mobula,142779,142779,Reef manta ray (Mobula alfredi) home range in Indonesia
36178095204,TRUE,33:00.0,115.5109,-8.7838,Nusa Penida,gps,Mobula,142779,142779,Reef manta ray (Mobula alfredi) home range in Indonesia
36178095205,TRUE,56:36.0,115.5255,-8.8036,Nusa Penida,gps,Mobula,142779,142779,Reef manta ray (Mobula alfredi) home range in Indonesia
36178095206,TRUE,55:59.0,115.5256,-8.8028,Nusa Penida,gps,Mobula,142779,142779,Reef manta ray (Mobula alfredi) home range in Indonesia
36178095207,TRUE,56:49.0,115.5253,-8.8036,Nusa Penida,gps,Mobula,142779,142779,Reef manta ray (Mobula alfredi) home range in Indonesia
36178095208,TRUE,15:00.0,115.5263,-8.8033,Nusa Penida,gps,Mobula,142779,142779,Reef manta ray (Mobula alfredi) home range in Indonesia
36178095209,TRUE,56:12.0,115.5255,-8.8033,Nusa Penida,gps,Mobula,142779,142779,Reef manta ray (Mobula alfredi) home range in Indonesia
36178095210,TRUE,32:09.0,115.5242,-8.8029,Nusa Penida,gps,Mobula,142779,142779,Reef manta ray (Mobula alfredi) home range in Indonesia
36178095211,TRUE,32:38.0,115.5253,-8.8038,Nusa Penida,gps,Mobula,142779,142779,Reef manta ray (Mobula alfredi) home range in Indonesia
36178095212,TRUE,04:07.0,115.5323,-8.8246,Nusa Penida,gps,Mobula,142779,142779,Reef manta ray (Mobula alfredi) home range in Indonesia
36178095213,TRUE,20:15.0,115.5177,-8.7874,Nusa Penida,gps,Mobula,142779,142779,Reef manta ray (Mobula alfredi) home range in Indonesia
36178095214,TRUE,18:34.0,115.4984,-8.7784,Nusa Penida,gps,Mobula,142779,142779,Reef manta ray (Mobula alfredi) home range in Indonesia
36178095215,TRUE,02:29.0,115.5189,-8.7942,Nusa Penida,gps,Mobula,142779,142779,Reef manta ray (Mobula alfredi) home range in Indonesia
36178095216,TRUE,32:04.0,115.5657,-8.8173,Nusa Penida,gps,Mobula,142779,142779,Reef manta ray (Mobula alfredi) home range in Indonesia
36178095217,TRUE,26:03.0,115.535,-8.8006,Nusa Penida,gps,Mobula,142779,142779,Reef manta ray (Mobula alfredi) home range in Indonesia
36178095218,TRUE,53:01.0,115.566,-8.8137,Nusa Penida,gps,Mobula,142779,142779,Reef manta ray (Mobula alfredi) home range in Indonesia
36178095219,TRUE,41:30.0,115.5575,-8.8058,Nusa Penida,gps,Mobula,142779,142779,Reef manta ray (Mobula alfredi) home range in Indonesia
36178095220,TRUE,41:50.0,115.5531,-8.804,Nusa Penida,gps,Mobula,142779,142779,Reef manta ray (Mobula alfredi) home range in Indonesia
36178095221,TRUE,41:00.0,115.5552,-8.82,Nusa Penida,gps,Mobula,142779,142779,Reef manta ray (Mobula alfredi) home range in Indonesia
36178095222,TRUE,54:13.0,115.5158,-8.8028,Nusa Penida,gps,Mobula,142779,142779,Reef manta ray (Mobula alfredi) home range in Indonesia
36178095223,TRUE,59:28.0,115.506,-8.7936,Nusa Penida,gps,Mobula,142779,142779,Reef manta ray (Mobula alfredi) home range in Indonesia
36178095224,TRUE,01:18.0,115.5069,-8.8022,Nusa Penida,gps,Mobula,142779,142779,Reef manta ray (Mobula alfredi) home range in Indonesia
36178095225,TRUE,30:55.0,115.4945,-8.7962,Nusa Penida,gps,Mobula,142779,142779,Reef manta ray (Mobula alfredi) home range in Indonesia
36178095226,TRUE,37:21.0,115.5228,-8.8014,Nusa Penida,gps,Mobula,142779,142779,Reef manta ray (Mobula alfredi) home range in Indonesia
36178095227,TRUE,39:01.0,115.547,-8.8138,Nusa Penida,gps,Mobula,142779,142779,Reef manta ray (Mobula alfredi) home range in Indonesia
36178095228,TRUE,45:00.0,118.3997,2.0979,Berau,gps,Mobula,140896,140896,Reef manta ray (Mobula alfredi) home range in Indonesia
36178095229,TRUE,14:07.0,118.2948,2.2332,Berau,gps,Mobula,140896,140896,Reef manta ray (Mobula alfredi) home range in Indonesia
36178095230,TRUE,59:35.0,118.2925,2.2381,Berau,gps,Mobula,140896,140896,Reef manta ray (Mobula alfredi) home range in Indonesia
36178095231,TRUE,25:42.0,118.2765,2.2722,Berau,gps,Mobula,140896,140896,Reef manta ray (Mobula alfredi) home range in Indonesia
36178095232,TRUE,00:48.0,118.2562,2.3086,Berau,gps,Mobula,140896,140896,Reef manta ray (Mobula alfredi) home range in Indonesia
36178095233,TRUE,49:04.0,118.3573,2.1199,Berau,gps,Mobula,140896,140896,Reef manta ray (Mobula alfredi) home range in Indonesia
36178095234,TRUE,38:39.0,118.3053,2.0949,Berau,gps,Mobula,140896,140896,Reef manta ray (Mobula alfredi) home range in Indonesia
36178095235,TRUE,04:00.0,118.2971,2.1216,Berau,gps,Mobula,140896,140896,Reef manta ray (Mobula alfredi) home range in Indonesia
36178095236,TRUE,46:55.0,118.3075,2.1371,Berau,gps,Mobula,140896,140896,Reef manta ray (Mobula alfredi) home range in Indonesia
36178095237,TRUE,13:43.0,118.2709,2.18,Berau,gps,Mobula,140896,140896,Reef manta ray (Mobula alfredi) home range in Indonesia
36178095238,TRUE,33:02.0,118.2981,2.1509,Berau,gps,Mobula,140896,140896,Reef manta ray (Mobula alfredi) home range in Indonesia
36178095239,TRUE,48:48.0,118.3123,2.1575,Berau,gps,Mobula,140896,140896,Reef manta ray (Mobula alfredi) home range in Indonesia
36178095240,TRUE,06:36.0,118.2496,2.1714,Berau,gps,Mobula,140896,140896,Reef manta ray (Mobula alfredi) home range in Indonesia
36178095241,TRUE,28:39.0,118.347,2.0679,Berau,gps,Mobula,140896,140896,Reef manta ray (Mobula alfredi) home range in Indonesia
36178095242,TRUE,00:45.0,118.3399,2.0678,Berau,gps,Mobula,140896,140896,Reef manta ray (Mobula alfredi) home range in Indonesia
36178095243,TRUE,34:32.0,118.3601,2.0716,Berau,gps,Mobula,140896,140896,Reef manta ray (Mobula alfredi) home range in Indonesia
36178095244,TRUE,12:48.0,118.299,2.1181,Berau,gps,Mobula,140896,140896,Reef manta ray (Mobula alfredi) home range in Indonesia
36178095245,TRUE,12:06.0,118.3291,2.0257,Berau,gps,Mobula,140896,140896,Reef manta ray (Mobula alfredi) home range in Indonesia
36178095246,TRUE,57:39.0,118.3436,2.0654,Berau,gps,Mobula,140896,140896,Reef manta ray (Mobula alfredi) home range in Indonesia
36178095247,TRUE,39:01.0,118.3616,2.0758,Berau,gps,Mobula,140896,140896,Reef manta ray (Mobula alfredi) home range in Indonesia
36178095248,TRUE,57:28.0,118.372,2.0809,Berau,gps,Mobula,140896,140896,Reef manta ray (Mobula alfredi) home range in Indonesia
36178095249,TRUE,11:43.0,118.366,2.06,Berau,gps,Mobula,140896,140896,Reef manta ray (Mobula alfredi) home range in Indonesia
36178095250,TRUE,16:16.0,118.3975,2.0966,Berau,gps,Mobula,140896,140896,Reef manta ray (Mobula alfredi) home range in Indonesia
36178095251,TRUE,53:36.0,118.3304,2.1515,Berau,gps,Mobula,140896,140896,Reef manta ray (Mobula alfredi) home range in Indonesia
36178095252,TRUE,11:07.0,118.3589,2.0635,Berau,gps,Mobula,140896,140896,Reef manta ray (Mobula alfredi) home range in Indonesia
36178095253,TRUE,50:24.0,118.3991,2.0989,Berau,gps,Mobula,140896,140896,Reef manta ray (Mobula alfredi) home range in Indonesia
36178095254,TRUE,54:15.0,118.3956,2.097,Berau,gps,Mobula,140896,140896,Reef manta ray (Mobula alfredi) home range in Indonesia
36178095255,TRUE,23:43.0,117.9728,2.8422,Berau,gps,Mobula,140896,140896,Reef manta ray (Mobula alfredi) home range in Indonesia
36178095256,TRUE,55:24.0,118.0107,3.3058,Berau,gps,Mobula,140896,140896,Reef manta ray (Mobula alfredi) home range in Indonesia
36178095257,TRUE,26:39.0,117.9959,3.3894,Berau,gps,Mobula,140896,140896,Reef manta ray (Mobula alfredi) home range in Indonesia
36178095258,TRUE,43:13.0,118.0012,3.3541,Berau,gps,Mobula,140896,140896,Reef manta ray (Mobula alfredi) home range in Indonesia
36178095259,TRUE,32:12.0,118.0577,3.1625,Berau,gps,Mobula,140896,140896,Reef manta ray (Mobula alfredi) home range in Indonesia
36178095260,TRUE,59:41.0,117.9881,3.3819,Berau,gps,Mobula,140896,140896,Reef manta ray (Mobula alfredi) home range in Indonesia
36178095261,TRUE,37:53.0,117.9766,3.2407,Berau,gps,Mobula,140896,140896,Reef manta ray (Mobula alfredi) home range in Indonesia
36178095262,TRUE,52:12.0,117.9575,3.0096,Berau,gps,Mobula,140896,140896,Reef manta ray (Mobula alfredi) home range in Indonesia
36178095263,TRUE,12:15.0,117.9305,2.9308,Berau,gps,Mobula,140896,140896,Reef manta ray (Mobula alfredi) home range in Indonesia
36178095264,TRUE,46:01.0,117.9357,2.9111,Berau,gps,Mobula,140896,140896,Reef manta ray (Mobula alfredi) home range in Indonesia
36178095265,TRUE,26:38.0,117.928,2.9806,Berau,gps,Mobula,140896,140896,Reef manta ray (Mobula alfredi) home range in Indonesia
36178095266,TRUE,04:31.0,117.9569,2.8959,Berau,gps,Mobula,140896,140896,Reef manta ray (Mobula alfredi) home range in Indonesia
36178095267,TRUE,11:35.0,117.9576,2.9013,Berau,gps,Mobula,140896,140896,Reef manta ray (Mobula alfredi) home range in Indonesia
36178095268,TRUE,55:51.0,117.8946,2.8161,Berau,gps,Mobula,140896,140896,Reef manta ray (Mobula alfredi) home range in Indonesia
36178095269,TRUE,43:35.0,117.8355,3.0897,Berau,gps,Mobula,140896,140896,Reef manta ray (Mobula alfredi) home range in Indonesia
36178095270,TRUE,26:26.0,117.7801,3.1059,Berau,gps,Mobula,140896,140896,Reef manta ray (Mobula alfredi) home range in Indonesia
36178095271,TRUE,01:08.0,117.8464,3.0833,Berau,gps,Mobula,140896,140896,Reef manta ray (Mobula alfredi) home range in Indonesia
36178095272,TRUE,23:38.0,117.811,3.0968,Berau,gps,Mobula,140896,140896,Reef manta ray (Mobula alfredi) home range in Indonesia
36178095273,TRUE,44:11.0,117.8197,3.1101,Berau,gps,Mobula,140896,140896,Reef manta ray (Mobula alfredi) home range in Indonesia
36178095274,TRUE,26:55.0,117.9373,3.0413,Berau,gps,Mobula,140896,140896,Reef manta ray (Mobula alfredi) home range in Indonesia
36178095275,TRUE,10:38.0,117.8473,3.0906,Berau,gps,Mobula,140896,140896,Reef manta ray (Mobula alfredi) home range in Indonesia
36178095276,TRUE,43:40.0,117.831,3.0857,Berau,gps,Mobula,140896,140896,Reef manta ray (Mobula alfredi) home range in Indonesia
36178095277,TRUE,12:24.0,117.8845,3.0634,Berau,gps,Mobula,140896,140896,Reef manta ray (Mobula alfredi) home range in Indonesia
36178095278,TRUE,45:45.0,117.8375,3.101,Berau,gps,Mobula,140896,140896,Reef manta ray (Mobula alfredi) home range in Indonesia
36178095279,TRUE,45:57.0,117.8223,3.116,Berau,gps,Mobula,140896,140896,Reef manta ray (Mobula alfredi) home range in Indonesia
36178095280,TRUE,59:57.0,117.9702,3.0661,Berau,gps,Mobula,140896,140896,Reef manta ray (Mobula alfredi) home range in Indonesia
36178095281,TRUE,02:55.0,117.9636,3.05,Berau,gps,Mobula,140896,140896,Reef manta ray (Mobula alfredi) home range in Indonesia
36178095282,TRUE,52:31.0,117.9573,3.0182,Berau,gps,Mobula,140896,140896,Reef manta ray (Mobula alfredi) home range in Indonesia
36178095283,TRUE,10:30.0,118.0277,3.1636,Berau,gps,Mobula,140896,140896,Reef manta ray (Mobula alfredi) home range in Indonesia
36178095284,TRUE,18:17.0,117.9773,3.0955,Berau,gps,Mobula,140896,140896,Reef manta ray (Mobula alfredi) home range in Indonesia
36178095285,TRUE,26:48.0,118.0301,3.1928,Berau,gps,Mobula,140896,140896,Reef manta ray (Mobula alfredi) home range in Indonesia
36178095286,TRUE,46:07.0,118.05,3.2124,Berau,gps,Mobula,140896,140896,Reef manta ray (Mobula alfredi) home range in Indonesia
36178095287,TRUE,05:18.0,118.0576,3.2411,Berau,gps,Mobula,140896,140896,Reef manta ray (Mobula alfredi) home range in Indonesia
36178095288,TRUE,43:55.0,118.0535,3.2108,Berau,gps,Mobula,140896,140896,Reef manta ray (Mobula alfredi) home range in Indonesia
36178095289,TRUE,17:38.0,118.0782,3.3437,Berau,gps,Mobula,140896,140896,Reef manta ray (Mobula alfredi) home range in Indonesia
36178095290,TRUE,42:13.0,118.1281,3.4709,Berau,gps,Mobula,140896,140896,Reef manta ray (Mobula alfredi) home range in Indonesia
36178095291,TRUE,01:04.0,118.0724,3.252,Berau,gps,Mobula,140896,140896,Reef manta ray (Mobula alfredi) home range in Indonesia
36178095292,TRUE,10:10.0,117.8908,3.0855,Berau,gps,Mobula,140896,140896,Reef manta ray (Mobula alfredi) home range in Indonesia
36178095293,TRUE,33:43.0,117.8102,3.0977,Berau,gps,Mobula,140896,140896,Reef manta ray (Mobula alfredi) home range in Indonesia
36178095294,TRUE,28:28.0,117.907,3.1005,Berau,gps,Mobula,140896,140896,Reef manta ray (Mobula alfredi) home range in Indonesia
36178095295,TRUE,08:33.0,117.8177,3.0932,Berau,gps,Mobula,140896,140896,Reef manta ray (Mobula alfredi) home range in Indonesia
36178095296,TRUE,08:22.0,117.8254,3.0772,Berau,gps,Mobula,140896,140896,Reef manta ray (Mobula alfredi) home range in Indonesia
36178095297,TRUE,08:08.0,118.1243,2.5372,Berau,gps,Mobula,140896,140896,Reef manta ray (Mobula alfredi) home range in Indonesia
36178095298,TRUE,41:18.0,118.2636,2.2923,Berau,gps,Mobula,140896,140896,Reef manta ray (Mobula alfredi) home range in Indonesia
36178095299,TRUE,25:53.0,118.2839,2.2553,Berau,gps,Mobula,140896,140896,Reef manta ray (Mobula alfredi) home range in Indonesia
36178095300,TRUE,53:34.0,118.2985,2.2134,Berau,gps,Mobula,140896,140896,Reef manta ray (Mobula alfredi) home range in Indonesia
36178095301,TRUE,09:24.0,118.2917,2.196,Berau,gps,Mobula,140896,140896,Reef manta ray (Mobula alfredi) home range in Indonesia
36178095302,TRUE,10:26.0,118.3108,2.1987,Berau,gps,Mobula,140896,140896,Reef manta ray (Mobula alfredi) home range in Indonesia
36178095303,TRUE,07:08.0,118.3996,2.0946,Berau,gps,Mobula,140896,140896,Reef manta ray (Mobula alfredi) home range in Indonesia
36178095304,TRUE,11:09.0,118.3977,2.095,Berau,gps,Mobula,140896,140896,Reef manta ray (Mobula alfredi) home range in Indonesia
36178095305,TRUE,11:21.0,118.4011,2.094,Berau,gps,Mobula,140896,140896,Reef manta ray (Mobula alfredi) home range in Indonesia
36178095306,TRUE,06:18.0,118.4022,2.094,Berau,gps,Mobula,140896,140896,Reef manta ray (Mobula alfredi) home range in Indonesia
36178095307,TRUE,06:09.0,118.399,2.0947,Berau,gps,Mobula,140896,140896,Reef manta ray (Mobula alfredi) home range in Indonesia
36178095308,TRUE,09:19.0,118.4001,2.095,Berau,gps,Mobula,140896,140896,Reef manta ray (Mobula alfredi) home range in Indonesia
36178095309,TRUE,52:42.0,118.3297,1.9619,Berau,gps,Mobula,140896,140896,Reef manta ray (Mobula alfredi) home range in Indonesia
36178095310,TRUE,59:03.0,118.3194,1.9715,Berau,gps,Mobula,140896,140896,Reef manta ray (Mobula alfredi) home range in Indonesia
36178095311,TRUE,27:28.0,118.2155,1.9393,Berau,gps,Mobula,140896,140896,Reef manta ray (Mobula alfredi) home range in Indonesia
36178095312,TRUE,00:00.0,118.209,1.931,Berau,gps,Mobula,140896,140896,Reef manta ray (Mobula alfredi) home range in Indonesia
36178095313,TRUE,30:00.0,118.3997,2.0979,Berau,gps,Mobula,140907,140907,Reef manta ray (Mobula alfredi) home range in Indonesia
36178095314,TRUE,51:09.0,118.3809,2.1049,Berau,gps,Mobula,140907,140907,Reef manta ray (Mobula alfredi) home range in Indonesia
36178095315,TRUE,58:26.0,118.3462,2.1048,Berau,gps,Mobula,140907,140907,Reef manta ray (Mobula alfredi) home range in Indonesia
36178095316,TRUE,14:29.0,118.3702,1.9996,Berau,gps,Mobula,140907,140907,Reef manta ray (Mobula alfredi) home range in Indonesia
36178095317,TRUE,04:17.0,118.3073,2.0058,Berau,gps,Mobula,140907,140907,Reef manta ray (Mobula alfredi) home range in Indonesia
36178095318,TRUE,32:30.0,118.3721,2.0034,Berau,gps,Mobula,140907,140907,Reef manta ray (Mobula alfredi) home range in Indonesia
36178095319,TRUE,33:38.0,118.4037,2.0794,Berau,gps,Mobula,140907,140907,Reef manta ray (Mobula alfredi) home range in Indonesia
36178095320,TRUE,51:55.0,118.4017,2.0946,Berau,gps,Mobula,140907,140907,Reef manta ray (Mobula alfredi) home range in Indonesia
36178095321,TRUE,59:41.0,118.402,2.0952,Berau,gps,Mobula,140907,140907,Reef manta ray (Mobula alfredi) home range in Indonesia
36178095322,TRUE,06:10.0,118.3991,2.0957,Berau,gps,Mobula,140907,140907,Reef manta ray (Mobula alfredi) home range in Indonesia
36178095323,TRUE,09:14.0,118.4028,2.0971,Berau,gps,Mobula,140907,140907,Reef manta ray (Mobula alfredi) home range in Indonesia
36178095324,TRUE,02:17.0,118.3994,2.0962,Berau,gps,Mobula,140907,140907,Reef manta ray (Mobula alfredi) home range in Indonesia
36178095325,TRUE,30:32.0,118.3585,2.0808,Berau,gps,Mobula,140907,140907,Reef manta ray (Mobula alfredi) home range in Indonesia
36178095326,TRUE,00:27.0,118.3444,2.0669,Berau,gps,Mobula,140907,140907,Reef manta ray (Mobula alfredi) home range in Indonesia
36178095327,TRUE,22:26.0,118.318,2.0823,Berau,gps,Mobula,140907,140907,Reef manta ray (Mobula alfredi) home range in Indonesia
36178095328,TRUE,41:52.0,118.3126,2.0918,Berau,gps,Mobula,140907,140907,Reef manta ray (Mobula alfredi) home range in Indonesia
36178095329,TRUE,03:54.0,118.2868,2.0796,Berau,gps,Mobula,140907,140907,Reef manta ray (Mobula alfredi) home range in Indonesia
36178095330,TRUE,24:02.0,118.3144,2.0136,Berau,gps,Mobula,140907,140907,Reef manta ray (Mobula alfredi) home range in Indonesia
36178095331,TRUE,20:56.0,118.3586,1.9969,Berau,gps,Mobula,140907,140907,Reef manta ray (Mobula alfredi) home range in Indonesia
36178095332,TRUE,45:02.0,118.4139,1.9869,Berau,gps,Mobula,140907,140907,Reef manta ray (Mobula alfredi) home range in Indonesia
36178095333,TRUE,41:36.0,118.434,1.9702,Berau,gps,Mobula,140907,140907,Reef manta ray (Mobula alfredi) home range in Indonesia
36178095334,TRUE,02:22.0,118.3953,1.9618,Berau,gps,Mobula,140907,140907,Reef manta ray (Mobula alfredi) home range in Indonesia
36178095335,TRUE,16:34.0,118.4532,1.9505,Berau,gps,Mobula,140907,140907,Reef manta ray (Mobula alfredi) home range in Indonesia
36178095336,TRUE,17:36.0,118.358,1.9993,Berau,gps,Mobula,140907,140907,Reef manta ray (Mobula alfredi) home range in Indonesia
36178095337,TRUE,01:00.0,118.4041,2.0002,Berau,gps,Mobula,140907,140907,Reef manta ray (Mobula alfredi) home range in Indonesia
36178095338,TRUE,38:24.0,118.3392,2.0166,Berau,gps,Mobula,140907,140907,Reef manta ray (Mobula alfredi) home range in Indonesia
36178095339,TRUE,32:37.0,118.4032,1.9997,Berau,gps,Mobula,140907,140907,Reef manta ray (Mobula alfredi) home range in Indonesia
36178095340,TRUE,03:56.0,118.4388,1.9956,Berau,gps,Mobula,140907,140907,Reef manta ray (Mobula alfredi) home range in Indonesia
36178095341,TRUE,34:47.0,118.408,1.9982,Berau,gps,Mobula,140907,140907,Reef manta ray (Mobula alfredi) home range in Indonesia
36178095342,TRUE,35:15.0,118.4016,1.9916,Berau,gps,Mobula,140907,140907,Reef manta ray (Mobula alfredi) home range in Indonesia
36178095343,TRUE,57:07.0,118.4494,1.9522,Berau,gps,Mobula,140907,140907,Reef manta ray (Mobula alfredi) home range in Indonesia
